district_clean,state_clean,year,month,outbreak_add,outbreak_cholera
SANGLI,MAHARASHTRA,2015,7,1,0
SANGLI,MAHARASHTRA,2016,5,1,0
SANGLI,MAHARASHTRA,2017,9,1,0
SANGLI,MAHARASHTRA,2017,12,1,0
SANGLI,MAHARASHTRA,2018,4,1,0
SANGLI,MAHARASHTRA,2018,9,1,0
SANGLI,MAHARASHTRA,2019,6,1,0
SANGLI,MAHARASHTRA,2019,10,1,1
SANGLI,MAHARASHTRA,2019,11,0,1
SATARA,MAHARASHTRA,2012,3,1,0
SATARA,MAHARASHTRA,2012,4,1,0
SATARA,MAHARASHTRA,2012,10,1,0
SATARA,MAHARASHTRA,2013,9,1,0
SATARA,MAHARASHTRA,2013,10,1,0
SATARA,MAHARASHTRA,2013,11,1,0
SATARA,MAHARASHTRA,2014,5,1,0
SATARA,MAHARASHTRA,2014,6,1,0
SATARA,MAHARASHTRA,2015,1,1,0
SATARA,MAHARASHTRA,2015,7,1,0
SATARA,MAHARASHTRA,2017,5,1,0
SATARA,MAHARASHTRA,2018,5,1,0
SATARA,MAHARASHTRA,2020,12,1,0
SATARA,MAHARASHTRA,2021,3,1,0
SHOLAPUR,MAHARASHTRA,2010,2,0,1
SHOLAPUR,MAHARASHTRA,2011,7,1,0
SHOLAPUR,MAHARASHTRA,2016,7,1,0
SINDHUDURG,MAHARASHTRA,2013,5,0,1
SINDHUDURG,MAHARASHTRA,2014,1,1,0
SINDHUDURG,MAHARASHTRA,2016,1,1,0
SINDHUDURG,MAHARASHTRA,2016,5,1,0
SINDHUDURG,MAHARASHTRA,2017,6,1,0
SINDHUDURG,MAHARASHTRA,2018,12,1,0
SINDHUDURG,MAHARASHTRA,2020,2,1,0
SOLAPUR,MAHARASHTRA,2013,6,1,0
THANE,MAHARASHTRA,2009,9,1,0
THANE,MAHARASHTRA,2010,7,1,0
THANE,MAHARASHTRA,2010,9,1,0
THANE,MAHARASHTRA,2010,10,1,0
THANE,MAHARASHTRA,2010,12,1,0
THANE,MAHARASHTRA,2011,4,0,1
THANE,MAHARASHTRA,2011,6,1,0
THANE,MAHARASHTRA,2011,7,1,0
THANE,MAHARASHTRA,2011,9,1,0
THANE,MAHARASHTRA,2012,7,1,0
THANE,MAHARASHTRA,2012,10,1,0
THANE,MAHARASHTRA,2013,7,1,0
THANE,MAHARASHTRA,2013,10,1,1
THANE,MAHARASHTRA,2013,11,1,0
THANE,MAHARASHTRA,2014,10,1,0
THANE,MAHARASHTRA,2015,2,1,0
THANE,MAHARASHTRA,2015,6,1,0
THANE,MAHARASHTRA,2015,7,1,0
THANE,MAHARASHTRA,2015,9,1,0
THANE,MAHARASHTRA,2015,12,1,0
THANE,MAHARASHTRA,2016,6,1,0
THANE,MAHARASHTRA,2016,7,1,0
THANE,MAHARASHTRA,2018,10,1,0
WARDHA,MAHARASHTRA,2012,7,1,0
WARDHA,MAHARASHTRA,2015,7,1,0
WARDHA,MAHARASHTRA,2016,5,0,1
WARDHA,MAHARASHTRA,2016,7,1,0
WARDHA,MAHARASHTRA,2017,5,1,0
WARDHA,MAHARASHTRA,2017,9,1,0
WASHIM,MAHARASHTRA,2015,6,1,0
WASHIM,MAHARASHTRA,2016,4,0,1
YAVATMAL,MAHARASHTRA,2011,7,1,0
YAVATMAL,MAHARASHTRA,2012,5,1,1
YAVATMAL,MAHARASHTRA,2013,6,1,0
YAVATMAL,MAHARASHTRA,2013,7,1,0
YAVATMAL,MAHARASHTRA,2014,5,1,0
YAVATMAL,MAHARASHTRA,2014,6,1,0
YAVATMAL,MAHARASHTRA,2014,7,1,0
YAVATMAL,MAHARASHTRA,2015,6,1,0
YAVATMAL,MAHARASHTRA,2016,4,1,0
YAVATMAL,MAHARASHTRA,2016,6,1,0
YAVATMAL,MAHARASHTRA,2016,7,1,0
YAVATMAL,MAHARASHTRA,2016,8,1,0
YAVATMAL,MAHARASHTRA,2016,9,1,0
YAVATMAL,MAHARASHTRA,2018,4,1,1
YAVATMAL,MAHARASHTRA,2018,6,0,1
YAVATMAL,MAHARASHTRA,2018,7,1,0
YAVATMAL,MAHARASHTRA,2018,10,1,0
CHANDEL,MANIPUR,2018,4,1,0
TAMENGLONG,MANIPUR,2011,2,1,0
TAMENGLONG,MANIPUR,2014,4,1,0
TENGNOUPAL,MANIPUR,2017,5,1,0
THOUBAL,MANIPUR,2016,1,1,0
EAST GARO HILLS,MEGHALAYA,2021,4,1,0
EAST JAINTIA HILLS,MEGHALAYA,2022,1,1,0
EAST KHASI HILLS,MEGHALAYA,2012,1,1,0
EAST KHASI HILLS,MEGHALAYA,2019,2,1,0
EAST KHASI HILLS,MEGHALAYA,2021,1,1,0
EAST KHASI HILLS,MEGHALAYA,2021,4,1,0
JAINTIA HILLS,MEGHALAYA,2016,5,1,0
JAINTIA HILLS,MEGHALAYA,2019,1,1,0
RI BHOI,MEGHALAYA,2021,3,1,0
RI BHOI,MEGHALAYA,2021,9,1,0
RIBHOI NONGPOH,MEGHALAYA,2019,9,1,0
SOUTH GARO HILLS,MEGHALAYA,2021,1,1,0
WEST GARO HILLS,MEGHALAYA,2019,2,1,0
WEST JAINTIA HILLS,MEGHALAYA,2015,9,1,0
WEST JAINTIA HILLS,MEGHALAYA,2022,5,1,0
WEST KHASI HILLS,MEGHALAYA,2014,5,1,0
WEST KHASI HILLS,MEGHALAYA,2015,1,1,0
WEST KHASI HILLS,MEGHALAYA,2019,1,1,0
WEST KHASI HILLS,MEGHALAYA,2019,10,1,0
WEST KHASI HILLS,MEGHALAYA,2020,7,1,0
WEST KHASI HILLS,MEGHALAYA,2021,3,1,0
CHAMPHAI,MIZORAM,2015,5,1,0
LUNGLEI,MIZORAM,2012,6,1,0
LUNGLEI,MIZORAM,2013,8,1,0
SERCHHIP,MIZORAM,2020,12,1,0
KOHIMA,NAGALAND,2016,3,1,0
ANGUL,ODISHA,2012,3,1,0
ANGUL,ODISHA,2012,7,1,0
ANGUL,ODISHA,2015,5,1,0
ANGUL,ODISHA,2015,6,1,0
ANGUL,ODISHA,2016,2,1,0
ANGUL,ODISHA,2016,3,1,0
ANGUL,ODISHA,2016,5,1,0
ANGUL,ODISHA,2016,6,1,0
ANGUL,ODISHA,2016,7,1,0
ANGUL,ODISHA,2016,11,1,0
ANGUL,ODISHA,2017,2,1,0
ANGUL,ODISHA,2019,2,1,0
ANGUL,ODISHA,2019,6,1,0
ANGUL,ODISHA,2019,7,1,0
ANGUL,ODISHA,2019,11,1,0
BALANGIR,ODISHA,2013,6,1,0
BALANGIR,ODISHA,2014,10,0,1
BALANGIR,ODISHA,2019,5,1,0
BALANGIR,ODISHA,2019,9,1,0
BALASORE,ODISHA,2009,8,1,0
BALASORE,ODISHA,2009,9,1,0
BALASORE,ODISHA,2011,10,1,0
BALASORE,ODISHA,2012,7,1,0
BALASORE,ODISHA,2014,6,1,0
BALASORE,ODISHA,2015,11,1,0
BALASORE,ODISHA,2016,7,0,1
BALASORE,ODISHA,2019,8,1,0
BALASORE,ODISHA,2019,11,1,0
BALASORE,ODISHA,2020,9,1,0
BARGARH,ODISHA,2009,7,1,0
BARGARH,ODISHA,2009,9,1,0
BARGARH,ODISHA,2009,11,1,0
BARGARH,ODISHA,2013,9,1,0
BARGARH,ODISHA,2015,9,1,0
BARGARH,ODISHA,2015,11,1,0
BARGARH,ODISHA,2016,9,1,0
BARGARH,ODISHA,2021,11,1,0
BERHAMPUR,ODISHA,2012,5,1,0
BERHAMPUR,ODISHA,2012,7,0,1
BHADRAK,ODISHA,2016,6,1,0
BHADRAK,ODISHA,2018,11,1,0
BHADRAK,ODISHA,2019,9,1,0
BHUBANESHWAR,ODISHA,2011,4,1,0
BHUBANESHWAR,ODISHA,2011,6,1,0
BOLANGIR,ODISHA,2009,10,1,0
BOLANGIR,ODISHA,2009,11,1,0
BOLANGIR,ODISHA,2011,7,1,0
BOLANGIR,ODISHA,2016,8,1,0
BOLANGIR,ODISHA,2017,2,1,0
BOLANGIR,ODISHA,2017,5,1,0
BOLANGIR,ODISHA,2019,7,1,0
BOLANGIR,ODISHA,2019,8,1,0
BOLANGIR,ODISHA,2020,5,1,0
BOUDH,ODISHA,2016,5,1,0
CUTTACK,ODISHA,2010,6,1,0
CUTTACK,ODISHA,2012,1,1,0
CUTTACK,ODISHA,2012,10,1,0
CUTTACK,ODISHA,2013,4,1,0
CUTTACK,ODISHA,2013,10,0,1
CUTTACK,ODISHA,2014,8,0,1
CUTTACK,ODISHA,2015,8,1,0
CUTTACK,ODISHA,2015,11,1,0
CUTTACK,ODISHA,2015,12,1,0
CUTTACK,ODISHA,2016,4,1,0
CUTTACK,ODISHA,2016,8,1,0
DEOGARH,ODISHA,2014,7,1,0
DHENKANAL,ODISHA,2011,2,1,0
DHENKANAL,ODISHA,2011,4,1,0
DHENKANAL,ODISHA,2011,11,1,0
DHENKANAL,ODISHA,2012,3,1,0
DHENKANAL,ODISHA,2012,4,1,0
DHENKANAL,ODISHA,2012,5,1,0
DHENKANAL,ODISHA,2013,4,1,0
DHENKANAL,ODISHA,2013,6,1,0
DHENKANAL,ODISHA,2013,10,1,0
DHENKANAL,ODISHA,2016,6,1,0
DHENKANAL,ODISHA,2016,8,1,0
DHENKANAL,ODISHA,2019,8,0,1
DHENKANAL,ODISHA,2022,5,1,0
GANJAM,ODISHA,2010,6,1,0
GANJAM,ODISHA,2010,7,1,0
GANJAM,ODISHA,2011,1,1,0
GANJAM,ODISHA,2011,2,1,0
GANJAM,ODISHA,2011,3,1,0
GANJAM,ODISHA,2011,7,1,0
GANJAM,ODISHA,2011,10,1,0
GANJAM,ODISHA,2012,12,1,0
GANJAM,ODISHA,2013,1,1,0
GANJAM,ODISHA,2013,3,1,0
GANJAM,ODISHA,2013,8,1,0
GANJAM,ODISHA,2013,11,1,0
GANJAM,ODISHA,2013,12,1,0
GANJAM,ODISHA,2014,1,1,1
GANJAM,ODISHA,2014,6,1,0
GANJAM,ODISHA,2014,7,1,0
GANJAM,ODISHA,2014,8,1,0
GANJAM,ODISHA,2014,10,1,0
GANJAM,ODISHA,2015,1,1,0
GANJAM,ODISHA,2015,7,1,0
GANJAM,ODISHA,2015,8,1,0
GANJAM,ODISHA,2015,9,1,0
GANJAM,ODISHA,2015,12,1,0
GANJAM,ODISHA,2016,2,1,0
GANJAM,ODISHA,2016,8,1,0
GANJAM,ODISHA,2016,9,1,0
GANJAM,ODISHA,2016,10,1,1
GANJAM,ODISHA,2016,12,1,0
GANJAM,ODISHA,2019,6,1,0
GANJAM,ODISHA,2019,9,1,0
GANJAM,ODISHA,2019,10,1,0
GANJAM,ODISHA,2019,11,1,0
GANJAM,ODISHA,2022,3,1,0
GANJAM,ODISHA,2022,4,1,1
GANJAM,ODISHA,2022,5,1,0
JAGATSINGHPUR,ODISHA,2013,1,1,0
JAGATSINGHPUR,ODISHA,2013,12,1,0
JAGATSINGHPUR,ODISHA,2019,1,1,0
JAJPUR,ODISHA,2013,4,1,0
JAJPUR,ODISHA,2014,1,1,0
JAJPUR,ODISHA,2016,8,1,0
JAJPUR,ODISHA,2016,10,1,0
JAJPUR,ODISHA,2019,4,1,0
JAJPUR,ODISHA,2021,2,1,0
JHARSUGUDA,ODISHA,2014,7,1,0
JHARSUGUDA,ODISHA,2019,10,1,0
JHARSUGUDA,ODISHA,2019,11,1,0
KALAHANDI,ODISHA,2009,7,1,0
KALAHANDI,ODISHA,2014,2,1,0
KALAHANDI,ODISHA,2014,5,1,0
KALAHANDI,ODISHA,2015,7,1,0
KALAHANDI,ODISHA,2015,9,1,0
KALAHANDI,ODISHA,2016,8,1,0
KALAHANDI,ODISHA,2016,9,1,0
KALAHANDI,ODISHA,2016,10,1,0
KALAHANDI,ODISHA,2018,3,1,0
KALAHANDI,ODISHA,2018,7,1,0
KALAHANDI,ODISHA,2019,5,1,0
KALAHANDI,ODISHA,2019,9,1,0
KALAHANDI,ODISHA,2021,3,1,0
KANDHAMAL,ODISHA,2011,3,1,0
KANDHAMAL,ODISHA,2013,11,1,0
KANDHAMAL,ODISHA,2016,1,1,0
KANDHAMAL,ODISHA,2016,6,1,0
KANDHAMAL,ODISHA,2020,3,1,0
KANDHAMAL,ODISHA,2021,4,1,0
KANDHAMAL,ODISHA,2022,4,1,0
KENDRAPARA,ODISHA,2013,5,1,0
KENDRAPARA,ODISHA,2013,9,1,0
KENDRAPARA,ODISHA,2014,1,0,1
KENDRAPARA,ODISHA,2014,8,0,1
KENDRAPARA,ODISHA,2016,7,1,0
KEONJHAR,ODISHA,2013,8,1,0
KEONJHAR,ODISHA,2014,2,1,0
KEONJHAR,ODISHA,2014,5,1,0
KEONJHAR,ODISHA,2016,2,1,0
KEONJHAR,ODISHA,2016,9,1,0
KEONJHAR,ODISHA,2018,11,1,0
KEONJHAR,ODISHA,2019,6,1,0
KHORDHA,ODISHA,2014,7,0,1
KHORDHA,ODISHA,2015,12,1,0
KHORDHA,ODISHA,2016,11,1,0
KHORDHA,ODISHA,2018,8,1,0
KHORDHA,ODISHA,2019,9,1,0
KHORDHA,ODISHA,2022,6,1,0
KHURDA,ODISHA,2009,7,1,0
KHURDA,ODISHA,2010,3,1,0
KHURDA,ODISHA,2015,7,1,0
KHURDA,ODISHA,2016,5,1,0
KHURDA,ODISHA,2016,9,1,0
KHURDA,ODISHA,2016,10,1,0
KHURDA,ODISHA,2016,11,1,0
KHURDA,ODISHA,2016,12,1,0
KHURDA,ODISHA,2018,2,1,0
KHURDA,ODISHA,2019,8,1,0
KORAPUT,ODISHA,2010,8,1,0
KORAPUT,ODISHA,2012,1,1,0
KORAPUT,ODISHA,2013,1,1,0
KORAPUT,ODISHA,2013,5,1,0
KORAPUT,ODISHA,2015,7,1,0
KORAPUT,ODISHA,2016,2,1,0
KORAPUT,ODISHA,2016,5,1,0
KORAPUT,ODISHA,2016,7,1,0
KORAPUT,ODISHA,2017,1,1,0
KORAPUT,ODISHA,2017,2,1,0
KORAPUT,ODISHA,2017,3,1,0
KORAPUT,ODISHA,2017,4,1,0
KORAPUT,ODISHA,2017,11,1,0
KORAPUT,ODISHA,2018,5,1,0
KORAPUT,ODISHA,2018,6,1,0
KORAPUT,ODISHA,2019,1,1,0
KORAPUT,ODISHA,2019,3,1,0
KORAPUT,ODISHA,2020,2,1,0
KORAPUT,ODISHA,2021,5,1,0
KORAPUT,ODISHA,2021,9,1,0
KORAPUT,ODISHA,2022,2,1,0
KORAPUT,ODISHA,2022,3,1,0
MALKANGIRI,ODISHA,2011,3,1,0
MAYURBHANJ,ODISHA,2010,4,1,0
MAYURBHANJ,ODISHA,2011,2,1,0
MAYURBHANJ,ODISHA,2012,3,1,0
MAYURBHANJ,ODISHA,2012,7,1,0
MAYURBHANJ,ODISHA,2013,12,1,0
MAYURBHANJ,ODISHA,2014,3,1,0
MAYURBHANJ,ODISHA,2014,7,1,0
MAYURBHANJ,ODISHA,2015,8,1,0
MAYURBHANJ,ODISHA,2015,11,1,0
MAYURBHANJ,ODISHA,2016,4,1,0
MAYURBHANJ,ODISHA,2016,9,1,0
MAYURBHANJ,ODISHA,2019,8,0,1
MAYURBHANJ,ODISHA,2019,9,1,0
MAYURBHANJ,ODISHA,2019,11,1,0
MAYURBHANJ,ODISHA,2021,6,1,0
MAYURBHANJ,ODISHA,2022,5,1,0
NABARANGPUR,ODISHA,2011,4,1,0
NAWAPARA,ODISHA,2016,8,1,0
NAYAGARH,ODISHA,2009,10,1,0
NAYAGARH,ODISHA,2011,8,1,0
NAYAGARH,ODISHA,2011,10,1,0
NAYAGARH,ODISHA,2012,1,1,0
NAYAGARH,ODISHA,2012,7,1,0
NAYAGARH,ODISHA,2013,11,1,0
NAYAGARH,ODISHA,2015,6,1,0
NAYAGARH,ODISHA,2016,7,1,0
NAYAGARH,ODISHA,2016,10,1,0
NAYAGARH,ODISHA,2016,11,1,0
NAYAGARH,ODISHA,2017,1,1,0
NAYAGARH,ODISHA,2018,9,1,0
NAYAGARH,ODISHA,2021,4,1,0
NUAPADA,ODISHA,2012,8,0,1
PURI,ODISHA,2009,10,1,0
PURI,ODISHA,2011,1,1,0
PURI,ODISHA,2011,2,1,0
PURI,ODISHA,2011,3,1,0
PURI,ODISHA,2011,4,1,0
PURI,ODISHA,2011,6,1,0
PURI,ODISHA,2013,11,1,0
PURI,ODISHA,2014,1,1,0
PURI,ODISHA,2014,2,1,0
PURI,ODISHA,2014,5,1,0
PURI,ODISHA,2014,7,1,0
PURI,ODISHA,2015,6,1,0
PURI,ODISHA,2016,1,1,0
PURI,ODISHA,2021,2,1,0
RAYAGADA,ODISHA,2010,8,0,1
RAYAGADA,ODISHA,2012,9,0,1
RAYAGADA,ODISHA,2013,4,1,0
RAYAGADA,ODISHA,2013,7,0,1
RAYAGADA,ODISHA,2014,9,1,0
RAYAGADA,ODISHA,2016,4,1,0
RAYAGADA,ODISHA,2016,7,0,1
RAYAGADA,ODISHA,2016,11,1,0
RAYAGADA,ODISHA,2019,8,1,0
RAYAGADA,ODISHA,2019,9,1,0
RAYAGADA,ODISHA,2020,1,1,0
RAYAGADA,ODISHA,2021,12,1,0
SAMBALPUR,ODISHA,2009,9,1,0
SAMBALPUR,ODISHA,2011,10,1,0
SAMBALPUR,ODISHA,2013,4,1,0
SAMBALPUR,ODISHA,2013,8,1,0
SAMBALPUR,ODISHA,2014,7,1,0
SONEPUR,ODISHA,2015,7,1,0
SONEPUR,ODISHA,2015,9,1,0
SUBARNAPUR,ODISHA,2012,8,1,0
SUBARNAPUR,ODISHA,2013,8,1,0
SUBARNAPUR,ODISHA,2013,9,1,0
SUBARNAPUR,ODISHA,2013,10,1,0
SUBARNAPUR,ODISHA,2015,9,1,0
SUNDARGARH,ODISHA,2011,7,1,0
SUNDARGARH,ODISHA,2013,9,1,0
SUNDARGARH,ODISHA,2014,2,1,0
SUNDARGARH,ODISHA,2021,10,1,0
SUNDERGARH,ODISHA,2009,7,1,0
KARAIKAL,PUDUCHERRY,2018,2,1,0
KARAIKAL,PUDUCHERRY,2022,5,1,0
PUDUCHERRY,PUDUCHERRY,2010,6,0,1
PUDUCHERRY,PUDUCHERRY,2010,11,0,1
PUDUCHERRY,PUDUCHERRY,2019,1,1,0
PUDUCHERRY,PUDUCHERRY,2020,4,0,1
PUDUCHERRY,PUDUCHERRY,2021,2,1,0
AMRITSAR,PUNJAB,2012,9,1,0
AMRITSAR,PUNJAB,2012,11,0,1
AMRITSAR,PUNJAB,2013,8,1,0
AMRITSAR,PUNJAB,2016,5,1,0
BARNALA,PUNJAB,2009,7,1,0
BARNALA,PUNJAB,2010,7,1,0
BARNALA,PUNJAB,2011,9,1,0
BARNALA,PUNJAB,2016,6,1,0
BARNALA,PUNJAB,2016,8,1,0
BARNALA,PUNJAB,2017,7,1,0
BATHINDA,PUNJAB,2016,7,1,0
BATHINDA,PUNJAB,2017,3,1,0
FATEHGARH SAHIB,PUNJAB,2009,9,1,0
FATEHGARH SAHIB,PUNJAB,2010,8,1,0
FATEHGARH SAHIB,PUNJAB,2018,8,1,0
FATEHGARH SAHIB,PUNJAB,2019,8,1,0
FEROZEPUR,PUNJAB,2018,7,1,0
GURDASPUR,PUNJAB,2009,8,1,0
GURDASPUR,PUNJAB,2010,8,1,0
GURDASPUR,PUNJAB,2011,2,1,0
GURDASPUR,PUNJAB,2012,5,1,0
GURDASPUR,PUNJAB,2012,7,0,1
GURDASPUR,PUNJAB,2012,10,0,1
GURDASPUR,PUNJAB,2013,9,0,1
GURDASPUR,PUNJAB,2017,4,1,0
GURDASPUR,PUNJAB,2018,10,1,0
GURDASPUR,PUNJAB,2019,7,0,1
GURDASPUR,PUNJAB,2019,10,1,0
GURDASPUR,PUNJAB,2019,12,1,0
HOSHIARPUR,PUNJAB,2009,8,1,0
HOSHIARPUR,PUNJAB,2011,5,1,0
HOSHIARPUR,PUNJAB,2011,10,1,0
HOSHIARPUR,PUNJAB,2012,7,0,1
HOSHIARPUR,PUNJAB,2012,8,0,1
HOSHIARPUR,PUNJAB,2012,10,1,0
HOSHIARPUR,PUNJAB,2014,7,0,1
HOSHIARPUR,PUNJAB,2015,8,0,1
HOSHIARPUR,PUNJAB,2016,9,0,1
HOSHIARPUR,PUNJAB,2018,7,0,1
HOSHIARPUR,PUNJAB,2018,9,0,1
HOSHIARPUR,PUNJAB,2019,3,0,1
HOSHIARPUR,PUNJAB,2019,7,1,0
HOSHIARPUR,PUNJAB,2019,8,0,1
HOSHIARPUR,PUNJAB,2019,9,0,1
JALANDHAR,PUNJAB,2009,8,1,0
JALANDHAR,PUNJAB,2010,7,1,0
JALANDHAR,PUNJAB,2010,8,1,1
JALANDHAR,PUNJAB,2011,3,1,0
JALANDHAR,PUNJAB,2011,5,1,0
JALANDHAR,PUNJAB,2011,6,1,0
JALANDHAR,PUNJAB,2011,9,0,1
JALANDHAR,PUNJAB,2011,10,0,1
JALANDHAR,PUNJAB,2013,8,1,0
JALANDHAR,PUNJAB,2015,9,1,0
JALANDHAR,PUNJAB,2016,6,1,0
JALANDHAR,PUNJAB,2016,7,0,1
JALANDHAR,PUNJAB,2016,8,1,1
JALANDHAR,PUNJAB,2017,6,0,1
JALANDHAR,PUNJAB,2018,7,1,0
JALANDHAR,PUNJAB,2019,7,0,1
JALANDHAR,PUNJAB,2020,1,1,0
KAPURTHALA,PUNJAB,2011,7,1,0
KAPURTHALA,PUNJAB,2016,5,1,0
KAPURTHALA,PUNJAB,2018,7,1,0
KAPURTHALA,PUNJAB,2021,10,1,0
KAPURTHALA,PUNJAB,2022,4,1,0
LUDHIANA,PUNJAB,2009,7,1,0
LUDHIANA,PUNJAB,2010,1,1,0
LUDHIANA,PUNJAB,2010,7,0,1
LUDHIANA,PUNJAB,2010,8,1,0
LUDHIANA,PUNJAB,2011,7,0,1
LUDHIANA,PUNJAB,2012,9,1,0
LUDHIANA,PUNJAB,2013,9,0,1
LUDHIANA,PUNJAB,2014,5,1,0
LUDHIANA,PUNJAB,2014,7,0,1
LUDHIANA,PUNJAB,2014,8,0,1
LUDHIANA,PUNJAB,2015,8,0,1
LUDHIANA,PUNJAB,2017,6,0,1
LUDHIANA,PUNJAB,2017,7,0,1
LUDHIANA,PUNJAB,2017,8,0,1
LUDHIANA,PUNJAB,2018,6,1,0
LUDHIANA,PUNJAB,2018,7,0,1
LUDHIANA,PUNJAB,2018,8,0,1
LUDHIANA,PUNJAB,2018,9,0,1
MANSA,PUNJAB,2011,10,1,0
MANSA,PUNJAB,2018,4,1,0
MOGA,PUNJAB,2009,8,1,0
MOGA,PUNJAB,2011,9,1,0
MOGA,PUNJAB,2012,10,0,1
MOGA,PUNJAB,2014,10,0,1
MOGA,PUNJAB,2016,7,0,1
MOGA,PUNJAB,2017,7,0,1
MOGA,PUNJAB,2018,7,1,0
MOGA,PUNJAB,2019,7,1,0
MOGA,PUNJAB,2020,2,1,0
MOHALI,PUNJAB,2009,6,1,1
MOHALI,PUNJAB,2013,8,0,1
MUKTSAR,PUNJAB,2016,8,1,0
MUKTSAR,PUNJAB,2019,6,1,0
NAWANSHAHR,PUNJAB,2020,6,1,0
PATIALA,PUNJAB,2012,5,1,0
PATIALA,PUNJAB,2012,7,0,1
PATIALA,PUNJAB,2012,8,1,0
PATIALA,PUNJAB,2012,9,0,1
PATIALA,PUNJAB,2013,7,1,0
PATIALA,PUNJAB,2014,7,0,1
PATIALA,PUNJAB,2016,6,0,1
PATIALA,PUNJAB,2017,5,1,0
PATIALA,PUNJAB,2018,7,1,0
PATIALA,PUNJAB,2018,9,1,0
PATIALA,PUNJAB,2019,6,0,1
PATIALA,PUNJAB,2021,1,1,0
PATIALA,PUNJAB,2021,6,1,0
PATIALA,PUNJAB,2021,11,1,0
PATIALA,PUNJAB,2022,4,1,0
PATIALA,PUNJAB,2022,6,1,0
ROOPNAGAR,PUNJAB,2009,8,1,0
ROOPNAGAR,PUNJAB,2016,3,1,0
ROOPNAGAR,PUNJAB,2018,1,1,0
RUPNAGAR,PUNJAB,2012,6,1,0
RUPNAGAR,PUNJAB,2016,7,1,0
RUPNAGAR,PUNJAB,2017,4,1,0
RUPNAGAR,PUNJAB,2017,6,1,0
SAHIBZADA AJIT SINGH NAGAR,PUNJAB,2021,6,1,0
SANGRUR,PUNJAB,2009,7,1,0
SANGRUR,PUNJAB,2014,9,0,1
SANGRUR,PUNJAB,2017,7,0,1
SANGRUR,PUNJAB,2021,7,1,0
SANGRUR,PUNJAB,2021,8,1,0
SANGRUR,PUNJAB,2021,9,1,0
SAS NAGAR,PUNJAB,2010,7,1,0
SAS NAGAR,PUNJAB,2012,5,1,1
SAS NAGAR,PUNJAB,2012,6,1,0
SAS NAGAR,PUNJAB,2012,7,0,1
SAS NAGAR,PUNJAB,2015,4,1,0
SAS NAGAR,PUNJAB,2015,10,1,0
SAS NAGAR,PUNJAB,2017,1,0,1
SAS NAGAR,PUNJAB,2017,3,0,1
SAS NAGAR,PUNJAB,2018,7,1,0
SAS NAGAR,PUNJAB,2018,8,0,1
SAS NAGAR,PUNJAB,2018,12,1,0
SAS NAGAR,PUNJAB,2019,2,1,0
SAS NAGAR,PUNJAB,2019,4,1,0
SAS NAGAR,PUNJAB,2019,7,1,0
SAS NAGAR,PUNJAB,2019,8,1,0
SAS NAGAR,PUNJAB,2019,9,1,0
SAS NAGAR,PUNJAB,2019,10,1,0
SAS NAGAR,PUNJAB,2021,9,1,0
SAS NAGAR,PUNJAB,2021,10,1,0
SAS NAGAR,PUNJAB,2022,4,1,0
SAS NAGAR,PUNJAB,2022,5,1,0
SBS NAGAR,PUNJAB,2021,11,1,0
SHAHID BHAGAT SINGH NAGAR,PUNJAB,2013,8,1,0
SHAHID BHAGAT SINGH NAGAR,PUNJAB,2015,1,1,0
SHAHID BHAGAT SINGH NAGAR,PUNJAB,2021,5,1,0
SHAHID BHAGAT SINGH NAGAR,PUNJAB,2021,10,1,0
AJMER,RAJASTHAN,2010,8,1,0
ALWAR,RAJASTHAN,2009,8,1,0
ALWAR,RAJASTHAN,2009,12,1,0
ALWAR,RAJASTHAN,2010,5,1,0
ALWAR,RAJASTHAN,2011,7,0,1
ALWAR,RAJASTHAN,2011,8,0,1
ALWAR,RAJASTHAN,2012,3,1,0
ALWAR,RAJASTHAN,2013,12,1,0
ALWAR,RAJASTHAN,2015,5,1,0
ALWAR,RAJASTHAN,2015,11,1,0
ALWAR,RAJASTHAN,2018,10,1,0
BANSWARA,RAJASTHAN,2009,7,1,0
BANSWARA,RAJASTHAN,2012,8,1,0
BANSWARA,RAJASTHAN,2015,5,1,0
BANSWARA,RAJASTHAN,2016,4,1,0
BANSWARA,RAJASTHAN,2016,5,1,0
BANSWARA,RAJASTHAN,2016,8,1,0
BANSWARA,RAJASTHAN,2017,3,1,0
BANSWARA,RAJASTHAN,2017,4,1,0
BANSWARA,RAJASTHAN,2017,8,1,0
BANSWARA,RAJASTHAN,2018,4,1,0
BARAN,RAJASTHAN,2010,7,1,0
BARAN,RAJASTHAN,2015,8,0,1
BARAN,RAJASTHAN,2016,7,1,0
BARAN,RAJASTHAN,2016,8,1,1
BARAN,RAJASTHAN,2017,7,1,0
BARAN,RAJASTHAN,2019,7,1,0
BARAN,RAJASTHAN,2019,8,1,0
BARMER,RAJASTHAN,2009,8,1,0
BARMER,RAJASTHAN,2009,11,1,0
BARMER,RAJASTHAN,2010,6,1,0
BHARATPUR,RAJASTHAN,2012,9,1,0
BHARATPUR,RAJASTHAN,2016,6,0,1
BHILWARA,RAJASTHAN,2010,8,1,0
BHILWARA,RAJASTHAN,2013,5,1,0
BHILWARA,RAJASTHAN,2013,7,1,0
BHILWARA,RAJASTHAN,2015,4,1,0
BHILWARA,RAJASTHAN,2015,6,1,0
BHILWARA,RAJASTHAN,2016,8,1,0
